date,settle,price_pos,trailing_yoy,buy_signal
2022-09-30,111.36,0.8944805194805197,0.0646271510516252,0.0
2022-10-31,103.01,0.21672077922077948,-0.021189661725579567,1.0
2022-11-30,92.59,0.0,-0.15365630712979894,1.0
2022-12-31,92.78,0.010122535961640797,-0.17646014557074374,1.0
2023-01-31,95.98,0.18060735215769852,-0.12745454545454538,1.0
2023-02-28,103.93,0.6041555673947792,-0.05026044046422373,0.0
2023-03-31,106.49,0.7405434203516247,0.0257175881333076,0.0
2023-04-30,115.7,1.0,0.1133564280215551,0.0
2023-05-31,122.55,1.0,0.18865179437439372,0.0
2023-06-30,132.13,1.0,0.2728060880454677,0.0
2023-07-31,127.58,0.8849266565503289,0.27147697827386885,0.0
2023-08-31,124.62,0.8100657561962571,0.1365253077975377,0.0
2023-09-30,123.89,0.7916034395548812,0.11251795977011492,0.0
2023-10-31,118.84,0.6638846737481033,0.15367440054363657,0.0
2023-11-30,122.63,0.758576874205845,0.3244410843503618,0.0
2023-12-31,135.47,1.0,0.46012071567148083,0.0
2024-01-31,148.05,1.0,0.5425088560116691,0.0
2024-02-29,153.23,1.0,0.47435774078706805,0.0
2024-03-31,165.85,1.0,0.5574232322283783,0.0
2024-04-30,192.03,1.0,0.659723422644771,0.0
2024-05-31,183.35,0.8814045634649541,0.49612403100775193,0.0
2024-06-30,204.31,1.0,0.5462801786119731,0.0
2024-07-31,214.72,1.0,0.6830224173067878,0.0
2024-08-31,214.68,0.9995828118481436,0.7226769378911893,0.0
2024-09-30,241.78,1.0,0.9515699410767617,0.0
2024-10-31,221.91,0.8332354175409148,0.867300572197913,0.0
2024-11-30,226.11,0.8526008842065659,0.843839191062546,0.0
2024-12-31,236.73,0.9461218393257227,0.7474717649664131,0.0
2025-01-31,245.29,1.0,0.656805133400878,0.0
2025-02-28,263.65,1.0,0.7206160673497357,0.0
2025-03-31,258.09,0.9307596513075965,0.5561652095266807,0.0
2025-04-30,246.08,0.7811955168119555,0.2814664375358018,0.0
2025-05-31,237.75,0.5635321873946749,0.29670029997272973,0.0
2025-06-30,196.21,0.0,-0.03964563653271991,1.0
2025-07-31,167.19,0.0,-0.22135804769001488,1.0
2025-08-31,199.13,0.3311217084801991,-0.07243338923048259,0.0
2025-09-30,211.26,0.4568733153638814,-0.12623045744064854,0.0
2025-10-31,215.06,0.49626788306033603,-0.030868370059934147,0.0
2025-11-30,214.91,0.4947128343354759,-0.049533412940604205,0.0
2025-12-31,190.57,0.2423802612481858,-0.19499007307903515,1.0
