date,stu,stu_vintage,stu_z_score,stu_delta,months_of_consumption,settle,fwd_12m,stu_stress
2015-05-31,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,126.1500015258789,121.5500030517578,0.40251494131089294
2015-06-30,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,130.64999389648438,144.10000610351562,0.40251494131089294
2015-07-31,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,125.25,146.1999969482422,0.40251494131089294
2015-08-31,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,120.5500030517578,145.89999389648438,0.40251494131089294
2015-09-30,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,121.3499984741211,151.5500030517578,0.40251494131089294
2015-10-31,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,120.9499969482422,164.14999389648438,0.40251494131089294
2015-11-30,29.308997506166634,28.624450051085304,0.3899402347564283,3.962664834906782,3.4349340061302365,116.9000015258789,147.5,0.40251494131089294
2015-12-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,126.6999969482422,137.0500030517578,0.337568004874613
2016-01-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,116.3499984741211,149.5500030517578,0.337568004874613
2016-02-29,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,112.6500015258789,140.6999969482422,0.337568004874613
2016-03-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,127.4499969482422,139.3000030517578,0.337568004874613
2016-04-30,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,120.8499984741211,131.0500030517578,0.337568004874613
2016-05-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,121.5500030517578,129.35000610351562,0.337568004874613
2016-06-30,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,144.10000610351562,124.0500030517578,0.337568004874613
2016-07-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,146.1999969482422,139.25,0.337568004874613
2016-08-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,145.89999389648438,128.14999389648438,0.337568004874613
2016-09-30,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,151.5500030517578,128.0500030517578,0.337568004874613
2016-10-31,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,164.14999389648438,125.0999984741211,0.337568004874613
2016-11-30,22.816053686368207,29.308997506166634,0.649727980501548,0.6845474550813293,3.517079700739996,147.5,126.3000030517578,0.337568004874613
2016-12-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,137.0500030517578,126.1999969482422,0.6432879808193204
2017-01-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,149.5500030517578,121.8499984741211,0.6432879808193204
2017-02-28,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,140.6999969482422,121.0500030517578,0.6432879808193204
2017-03-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,139.3000030517578,118.1500015258789,0.6432879808193204
2017-04-30,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,131.0500030517578,120.6500015258789,0.6432879808193204
2017-05-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,129.35000610351562,123.6999969482422,0.6432879808193204
2017-06-30,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,124.0500030517578,111.5,0.6432879808193204
2017-07-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,139.25,109.9000015258789,0.6432879808193204
2017-08-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,128.14999389648438,98.0999984741211,0.6432879808193204
2017-09-30,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,128.0500030517578,102.4499969482422,0.6432879808193204
2017-10-31,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,125.0999984741211,112.6999969482422,0.6432879808193204
2017-11-30,23.502295234165462,22.816053686368207,-0.5731519232772815,-6.492943819798427,2.7379264423641847,126.3000030517578,103.25,0.6432879808193204
2017-12-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,126.1999969482422,101.8499984741211,0.5841150984116134
2018-01-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,121.8499984741211,105.9000015258789,0.5841150984116134
2018-02-28,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,121.0500030517578,95.1999969482422,0.5841150984116134
2018-03-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,118.1500015258789,94.5,0.5841150984116134
2018-04-30,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,120.6500015258789,91.8499984741211,0.5841150984116134
2018-05-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,123.6999969482422,104.5999984741211,0.5841150984116134
2018-06-30,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,111.5,108.25,0.5841150984116134
2018-07-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,109.9000015258789,99.6500015258789,0.5841150984116134
2018-08-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,98.0999984741211,93.5999984741211,0.5841150984116134
2018-09-30,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,102.4499969482422,101.1500015258789,0.5841150984116134
2018-10-31,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,112.6999969482422,101.9499969482422,0.5841150984116134
2018-11-30,19.8914254764143,23.502295234165462,-0.3364603936464536,0.6862415477972554,2.8202754280998557,103.25,118.5500030517578,0.5841150984116134
2018-12-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,101.8499984741211,129.6999969482422,0.7710997616290355
2019-01-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,105.9000015258789,102.6500015258789,0.7710997616290355
2019-02-28,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,95.1999969482422,110.0999984741211,0.7710997616290355
2019-03-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,94.5,119.5500030517578,0.7710997616290355
2019-04-30,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,91.8499984741211,104.6500015258789,0.7710997616290355
2019-05-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,104.5999984741211,96.3000030517578,0.7710997616290355
2019-06-30,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,108.25,100.0500030517578,0.7710997616290355
2019-07-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,99.6500015258789,118.9499969482422,0.7710997616290355
2019-08-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,93.5999984741211,129.8000030517578,0.7710997616290355
2019-09-30,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,101.1500015258789,110.9499969482422,0.7710997616290355
2019-10-31,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,101.9499969482422,104.4000015258789,0.7710997616290355
2019-11-30,22.256224285103283,19.8914254764143,-1.084399046516142,-3.6108697577511606,2.386971057169716,118.5500030517578,120.6999969482422,0.7710997616290355
2019-12-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,129.6999969482422,128.25,0.5986370388780974
2020-01-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,102.6500015258789,122.9499969482422,0.5986370388780974
2020-02-29,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,110.0999984741211,136.85000610351562,0.5986370388780974
2020-03-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,119.5500030517578,123.5,0.5986370388780974
2020-04-30,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,104.6500015258789,139.9499969482422,0.5986370388780974
2020-05-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,96.3000030517578,162.35000610351562,0.5986370388780974
2020-06-30,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,100.0500030517578,159.35000610351562,0.5986370388780974
2020-07-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,118.9499969482422,179.5500030517578,0.5986370388780974
2020-08-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,129.8000030517578,193.4499969482422,0.5986370388780974
2020-09-30,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,110.9499969482422,194.0,0.5986370388780974
2020-10-31,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,104.4000015258789,203.9499969482422,0.5986370388780974
2020-11-30,22.055372486218474,22.256224285103283,-0.3945481555123897,2.364798808688981,2.670746914212394,120.6999969482422,233.25,0.5986370388780974
2020-12-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,128.25,226.1000061035156,0.5717489824476546
2021-01-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,122.9499969482422,235.1000061035156,0.5717489824476546
2021-02-28,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,136.85000610351562,234.25,0.5717489824476546
2021-03-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,123.5,226.3999938964844,0.5717489824476546
2021-04-30,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,139.9499969482422,222.5500030517578,0.5717489824476546
2021-05-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,162.35000610351562,231.25,0.5717489824476546
2021-06-30,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,159.35000610351562,233.6000061035156,0.5717489824476546
2021-07-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,179.5500030517578,217.1999969482422,0.5717489824476546
2021-08-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,193.4499969482422,239.1000061035156,0.5717489824476546
2021-09-30,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,194.0,221.5500030517578,0.5717489824476546
2021-10-31,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,203.9499969482422,177.6999969482422,0.5717489824476546
2021-11-30,23.13116544206104,22.055372486218474,-0.2869959297906185,-0.20085179888480909,2.646644698346217,233.25,167.6999969482422,0.5717489824476546
2021-12-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,226.1000061035156,167.3000030517578,0.506814952787348
2022-01-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,235.1000061035156,181.75,0.506814952787348
2022-02-28,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,234.25,190.3999938964844,0.506814952787348
2022-03-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,226.3999938964844,170.5,0.506814952787348
2022-04-30,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,222.5500030517578,189.8500061035156,0.506814952787348
2022-05-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,231.25,178.64999389648438,0.506814952787348
2022-06-30,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,233.6000061035156,161.0,0.506814952787348
2022-07-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,217.1999969482422,164.64999389648438,0.506814952787348
2022-08-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,239.1000061035156,152.6999969482422,0.506814952787348
2022-09-30,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,221.5500030517578,146.14999389648438,0.506814952787348
2022-10-31,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,177.6999969482422,167.3000030517578,0.506814952787348
2022-11-30,19.025947723319593,23.13116544206104,-0.027259811149392136,1.0757929558425658,2.7757398530473245,167.6999969482422,195.0,0.506814952787348
2022-12-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,167.3000030517578,188.3000030517578,0.8168961911461368
2023-01-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,181.75,194.0500030517578,0.8168961911461368
2023-02-28,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,190.3999938964844,195.8500061035156,0.8168961911461368
2023-03-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,170.5,188.8500061035156,0.8168961911461368
2023-04-30,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,189.8500061035156,220.6499938964844,0.8168961911461368
2023-05-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,178.64999389648438,222.3500061035156,0.8168961911461368
2023-06-30,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,161.0,228.9499969482422,0.8168961911461368
