date,settle,price_pos,buy_signal,trailing_yoy,fwd_6m,fwd_12m,fwd_18m,fwd_24m
2011-08-31,289.1000061035156,0.8806647392648537,0.11933526073514633,0.6351810017722808,-0.29730200758368663,-0.4308197870018765,-0.50657215190301,-0.6122449114235495
2011-09-30,228.89999389648438,0.4259818466500848,0.5740181533499151,0.25047795728122635,-0.2029270344552665,-0.24202706585277567,-0.4008300674813131,-0.5032765400611552
2011-10-31,226.9499969482422,0.2832184188667385,0.7167815811332615,0.115507497431806,-0.21590659025730174,-0.3185723904999498,-0.40537563885044403,-0.5355805113761855
2011-11-30,233.8000030517578,0.30019687744472934,0.6998031225552707,0.16347353372678408,-0.31287428657167193,-0.3922155506898859,-0.45658682038754317,-0.5284431199276193
2011-12-31,226.85000610351562,0.16923905983768026,0.8307609401623197,-0.056756731378313385,-0.250165300741072,-0.3661009513654615,-0.47101610415984785,-0.5120123695402157
2012-01-31,215.0500030517578,0.043640300550242185,0.9563596994497578,-0.12152777626277234,-0.18902584784195453,-0.3166705656224773,-0.44850036367785273,-0.4178098341244417
2012-02-29,203.14999389648438,0.03645824979651334,0.9635417502034866,-0.2523003873047779,-0.1900073443487047,-0.29780950931668715,-0.44819098281025815,-0.11493965811598605
2012-03-31,182.4499969482422,0.04671078351537562,0.9532892164846244,-0.30929395735764786,-0.04905451958314444,-0.24828722285267357,-0.37681557221129003,-0.024938356414708873
2012-04-30,177.9499969482422,0.04007563744240312,0.9599243625575968,-0.40554537056963735,-0.13093567547817808,-0.24164091451210756,-0.40769877306300195,0.14105089370030233
2012-05-31,160.64999389648438,0.0,1.0,-0.3928571799290299,-0.11546833798774703,-0.2091502777546128,-0.3137254641227055,0.10488644098158506
2012-06-30,170.10000610351562,0.14770322898587296,0.852296771014127,-0.3589598560734234,-0.1546149447857912,-0.2945326531794884,-0.34920639049904045,0.0170487583329042
2012-07-31,174.39999389648438,0.17809183201962184,0.8219081679803781,-0.27196830860067633,-0.15739677700066446,-0.3199541133899554,-0.2821100841175773,0.11840601994246813
2012-08-31,164.5500030517578,0.10964288878927081,0.8903571112107291,-0.4308197870018765,-0.13309029929574034,-0.3187481227887854,0.09267699615419178,0.1896079998152811
2012-09-30,173.5,0.2391732440153561,0.7608267559846439,-0.24202706585277567,-0.20951012163409577,-0.3446686054856358,0.025360195368786087,0.11440925708078176
2012-10-31,154.64999389648438,0.060354338472373904,0.9396456615276261,-0.3185723904999498,-0.12738440171829857,-0.3184610042957464,0.3129648306851547,0.2156482859342277
