date,precip,acc3,spi3
2008-01-31,5.6000736111459295,,
2008-02-29,8.058157501601194,,
2008-03-31,65.26661145251305,78.92484256526018,1.523144881681735
2008-04-30,95.60491134720282,168.92968030131706,0.8373766507513042
2008-05-31,97.08734230766053,257.9588651073764,-0.4533392730136528
2008-06-30,411.93234448233363,604.624598137197,-1.1487945436288238
2008-07-31,831.176948122537,1340.1966349125314,-0.45563034773185124
2008-08-31,855.8319782780268,2098.9412708828977,0.489684224917236
2008-09-30,208.12311596181402,1895.132042362378,0.7483318549400704
2008-10-31,333.04768087824965,1397.0027751180905,0.7328477302745262
2008-11-30,35.653012111224676,576.8238089512885,0.2693528115738307
2008-12-31,7.642425953555707,376.3431189430301,0.274517967838428
2009-01-31,6.782154420827314,50.07759248560781,-1.3196711856771208
2009-02-28,4.678501679995257,19.10308205437839,-1.6210184085734538
2009-03-31,43.02157129968336,54.48222740050604,0.7103022643525203
2009-04-30,60.36023132949915,108.06030430917788,-0.03225406879158497
2009-05-31,168.21135179534738,271.59315442453,-0.29934842557320984
2009-06-30,494.5710507760369,723.1426339008835,-0.37923698591887567
2009-07-31,1035.160056098088,1697.9424586694724,0.8966199181378055
2009-08-31,794.5876963501723,2324.3188032242974,1.1437116117761486
2009-09-30,327.04395956807826,2156.791712016339,1.420699048028814
2009-10-31,145.96723348275137,1267.598889401002,0.4161833342061014
2009-11-30,163.18374265302754,636.1949357038571,0.5547980680430152
2009-12-31,46.324158894241485,355.4751350300204,0.13149735829557935
2010-01-31,7.868968249851481,217.3768697971205,1.4990398225369743
2010-02-28,4.7372738675473345,58.9304010116403,0.7099850766712759
2010-03-31,9.67696966323905,22.283211780637863,-0.8773581450630005
2010-04-30,115.46058087929045,129.87482441007683,0.30981184952718904
2010-05-31,159.43364362461782,284.5711941671473,-0.1575398818070549
2010-06-30,700.7121775753699,975.6064020792782,1.01428758870263
2010-07-31,847.8798324872396,1708.0256536872273,0.9318623264712753
2010-08-31,654.452809032294,2203.0448190949037,0.797265673978148
2010-09-30,249.09566884940855,1751.4283103689422,0.35272768368653373
2010-10-31,386.65083520008073,1290.1993130817832,0.4729769146094839
2010-11-30,178.12975050347305,813.8762545529623,1.3164609042560522
2010-12-31,24.74058769904958,589.5211734026034,1.503100106456152
2011-01-31,5.542210960182174,208.4125491627048,1.3970906188833796
2011-02-28,5.303021768335678,35.585820427567434,-0.436691975035266
2011-03-31,13.917979071713763,24.763211800231616,-0.7124825384424361
2011-04-30,178.5291479299202,197.75014876996966,1.1774954724039957
2011-05-31,136.32395840684924,328.77108540848326,0.2951778281405927
2011-06-30,667.2070197523586,982.0601260891281,1.0465895210436784
2011-07-31,627.9341018248032,1431.465079984011,-0.08975748316195098
2011-08-31,778.1323776956557,2073.2734992728174,0.41230092737259016
2011-09-30,194.14341376427896,1600.209893284738,-0.08756856053212425
2011-10-31,345.96350858845295,1318.2393000483876,0.5425340290139182
2011-11-30,108.0115580704387,648.1184804231707,0.6099807092383127
2011-12-31,14.106181349800899,468.0812480086926,0.8476773570253708
2012-01-31,5.613092912091567,127.73083233233127,0.31759256248146156
2012-02-29,9.299935384974086,29.019209646866663,-0.8498095094672627
2012-03-31,10.481430983681364,25.394459280747128,-0.6723730152863443
2012-04-30,161.24770721046832,181.0290735791239,0.9843941990886809
2012-05-31,69.86265872553412,241.59179691968393,-0.6456597053713716
2012-06-30,394.92843727929164,626.0388032152941,-1.0026102166939965
2012-07-31,705.8598005186932,1170.650896523519,-1.1825255692412813
2012-08-31,857.16187822548,1957.950116023465,0.05654087770047319
2012-09-30,164.69318362284284,1727.7148623670162,0.28540128520686975
2012-10-31,283.5211671436793,1305.3762289920023,0.5107478078540881
2012-11-30,90.69364007283633,538.9079908393585,0.07671035156413365
2012-12-31,20.000528983578384,394.21533620009404,0.3928765823611844
2013-01-31,5.420591516440532,116.11476057285536,0.12773811956495665
2013-02-28,20.010758972636012,45.43187947265504,0.09464991784584564
2013-03-31,17.394516654842228,42.825867143918884,0.23619193138704334
2013-04-30,37.032675916843395,74.43795154432175,-0.6663531555677995
2013-05-31,156.74497014846995,211.17216272015568,-1.0281575064792194
2013-06-30,779.21413815339,972.9917842187034,1.0011611276020898
2013-07-31,763.3479222864291,1699.307030588289,0.9013973692271892
2013-08-31,460.3635532146479,2002.925613654467,0.19690184277586673
2013-09-30,243.0471154521692,1466.7585909532463,-0.49987427389899836
2013-10-31,155.95069016092185,859.3613588277391,-0.7523306465516402
2013-11-30,45.223353142391936,444.2211587554831,-0.4477343404703358
2013-12-31,13.093723973392974,214.26776727670688,-1.0280725337021623
2014-01-31,5.4202504680884545,63.73732758387348,-0.941701492988911
2014-02-28,4.935666458871086,23.449640900352627,-1.2547179716110421
2014-03-31,5.415650517127702,15.771567444087356,-1.3831213208123905
2014-04-30,76.6070452354557,86.9583622114546,-0.41088387557124023
2014-05-31,226.81865320497224,308.84134895755574,0.09642189374852737
2014-06-30,474.01428820943136,777.4399866498594,-0.05500471308969233
2014-07-31,667.8942106139298,1368.7271520283334,-0.33951095200462134
2014-08-31,801.7738261981007,1943.682325021462,0.011565038918721017
2014-09-30,332.6523667405417,1802.320403552572,0.4952039393139351
2014-10-31,259.66001169437305,1394.0862046330158,0.7259279909714184
2014-11-30,48.48141242866114,640.793790863576,0.5761617106452303
2014-12-31,22.64175436663449,330.7831784896688,-0.0451633287741951
2015-01-31,5.39963539705334,76.52280219234908,-0.6366908233640973
2015-02-28,5.480023584171471,33.521413347859415,-0.5604642854776849
2015-03-31,25.203209456118657,36.08286843734358,-0.07861915794155094
2015-04-30,170.30752509023498,200.99075813052522,1.2136951910042428
2015-05-31,251.00626370669193,446.5169982530457,1.3317110046890743
2015-06-30,485.3257030905511,906.6394918874781,0.6599864497018846
2015-07-31,517.8303147937464,1254.1622815909896,-0.8161858530793981
2015-08-31,508.3217894362427,1511.4778073205403,-1.47107754588944
2015-09-30,244.54987392405744,1270.7019781540466,-1.1542622654731078
2015-10-31,148.29671915715156,901.1683825174518,-0.6173154875249403
2015-11-30,110.44259745355414,503.28919053476324,-0.11269081037956717
2015-12-31,14.706034188210594,273.4453507989164,-0.4927543476232573
2016-01-31,5.730113737392862,130.87874537915772,0.36705275400831333
2016-02-29,7.054042809022101,27.49019073462567,-0.9551301420372408
2016-03-31,13.211087062148252,25.995243608563328,-0.634838356734548
2016-04-30,13.903196647892113,34.168326519062575,-1.784616506552462
2016-05-31,154.43776767279374,181.5520513828342,-1.4390418575301658
2016-06-30,611.1746768066796,779.5156411273656,-0.04291538295127738
2016-07-31,643.3365147148713,1408.9489591943448,-0.17853312985956393
2016-08-31,267.0225055046483,1521.5336970261992,-1.4335152105128568
2016-09-30,73.80527672005283,984.1642969395725,-2.248560097629129
2016-10-31,46.24793967953071,387.07572190423195,-2.751831473710665
2016-11-30,17.56832905988301,137.62154545946666,-3.0464348407313593
2016-12-31,18.752809884772166,82.569078624186,-2.7916849635590775
2017-01-31,8.293950013775437,44.615088958430725,-1.491655086539893
2017-02-28,5.230208272759502,32.27696817130722,-0.6376187590758793
2017-03-31,16.10810623034899,29.632264516884042,-0.4195658240595009
2017-04-30,56.668119894893664,78.00643439800227,-0.5906914690573764
2017-05-31,161.31385625535464,234.0900823805974,-0.7367790305160686
2017-06-30,441.0831953084114,659.0651714586598,-0.7836815164993537
2017-07-31,501.61300571814536,1104.0100572819115,-1.4878133121633823
2017-08-31,769.516942427011,1712.213143453568,-0.7511263815713484
2017-09-30,416.09876196353935,1687.2287101086959,0.16902105139841342
2017-10-31,299.66078630400403,1485.2764906945545,0.9379539950843542
2017-11-30,30.290998674960075,746.0505469425036,1.0398659413152196
2017-12-31,16.983890478127144,346.93567545709135,0.07135718717209151
2018-01-31,5.424756188625202,52.69964534171253,-1.2418768863902443
2018-02-28,7.387110466848846,29.795757133601306,-0.7977908440323009
2018-03-31,34.20647093392958,47.01833758940374,0.4155252258423585
2018-04-30,99.87347315386017,141.4670545546387,0.47617280370544784
2018-05-31,352.2229090034928,486.3028530912827,1.6410508915226378
2018-06-30,843.6393505104359,1295.7357326677889,2.4741778796804144
2018-07-31,803.1139265555464,1998.9761860694753,1.8949301453469083
2018-08-31,683.809490940253,2330.5627680062353,1.1612234888116304
2018-09-30,129.33115713457076,1616.2545746303704,-0.03956998318107342
2018-10-31,189.4801565971216,1002.6208046719455,-0.30650254577882474
2018-11-30,20.771105474760752,339.5824192064532,-1.1249588205746197
2018-12-31,32.215870485201,242.46713255708346,-0.7617538751081875
2019-01-31,5.456283887494257,58.443259847456126,-1.080648632040381
2019-02-28,5.46790077919557,43.14005515189094,-0.02150669112615222
2019-03-31,6.170222858431126,17.094407525121067,-1.2696737005431356
2019-04-30,60.70188640181231,72.34001003943912,-0.7120189068639227
2019-05-31,127.98769671825491,194.85980597849846,-1.2490973735303579
2019-06-30,404.3163886557643,593.0059717758317,-1.2295918834871271
2019-07-31,498.72693688814815,1031.0310222621674,-1.8369386073955434
2019-08-31,1026.8862355040476,1929.92956104796,-0.03199623746830267
2019-09-30,212.6721452221483,1738.285317614344,0.3154878528575895
2019-10-31,295.66802930478684,1535.2264100309826,1.0505037877684928
2019-11-30,69.792538746109,578.1327132730441,0.2758506137097088
2019-12-31,45.936741519082624,411.39730956997846,0.503363854956281
2020-01-31,5.582205378712369,121.31148564390399,0.21416730449035964
2020-02-29,6.8269019160759585,58.34584881387095,0.6853844073109003
2020-03-31,9.399455599279802,21.80856289406813,-0.9103655632932512
2020-04-30,75.14758802495085,91.37394554030661,-0.3268569259963392
2020-05-31,194.07270049589752,278.6197441201282,-0.2220179408817657
2020-06-30,580.6006711351547,849.8209596560031,0.3544867195103018
2020-07-31,858.3429526421739,1633.016324273226,0.6663205471098822
2020-08-31,709.8365849338575,2148.780208711186,0.6381664611332547
2020-09-30,430.86406494965547,1999.0436025256868,1.0222182504529658
2020-10-31,169.0198836920721,1309.7205335755853,0.5215061228652701
2020-11-30,47.92610138422078,647.8100500259484,0.6085617309265537
2020-12-31,24.796707476947127,241.74269255324003,-0.7683199413435314
2021-01-31,37.725043454034044,110.44785231520194,0.030488957581062397
2021-02-28,9.494370833717786,72.01612176469895,1.2235171312588446
2021-03-31,21.49279839474702,68.71221268249886,1.2065004785576359
2021-04-30,96.25444574587272,127.24161497433752,0.27066332070369764
2021-05-31,257.25798412296024,375.00522826357997,0.7273480508898783
2021-06-30,354.968500378854,708.480930247687,-0.4695772353296693
2021-07-31,848.955957571171,1461.1824420729852,0.025994061730490778
2021-08-31,505.25284408805516,1709.1773020380801,-0.761577225699211
2021-09-30,180.61448650157791,1534.8232881608042,-0.28657676537471943
2021-10-31,472.81292622735145,1158.6802568169846,0.1326319489133448
2021-11-30,173.97103369042887,827.3984464193583,1.3698056850059728
2021-12-31,21.03503727051116,667.8189971882915,1.8807114011255863
2022-01-31,8.216920844656359,203.2229918055964,1.3367922791011502
2022-02-28,5.856437814837456,35.108395930004974,-0.46487068759692973
2022-03-31,31.720800386465797,45.79415904595961,0.36429517040965526
2022-04-30,154.39580124026293,191.9730394415662,1.1120078879536752
2022-05-31,230.21914818385721,416.335749810586,1.0849462180354754
2022-06-30,401.787445814871,786.4023952389912,-0.002957921367516052
2022-07-31,1081.0938715560892,1713.1004655548174,0.9495478146249525
2022-08-31,905.4043189338595,2388.2856363048195,1.3216734638974286
2022-09-30,192.66964226356362,2179.1678327535124,1.4756633418421499
2022-10-31,167.18282581527325,1265.2567870126963,0.4102595979332089
2022-11-30,49.758040782821496,409.61050886165833,-0.6583149887096803
2022-12-31,56.56330652966719,273.50417312776193,-0.4922639182273053
2023-01-31,6.0291645177512505,112.35051183023994,0.06350543059132771
2023-02-28,5.400206025706566,67.99267707312501,1.0725626387013354
2023-03-31,7.004999848967705,18.43437039242552,-1.1610189760632643
2023-04-30,23.940785238531138,36.34599111320541,-1.704402007799868
2023-05-31,152.807072643094,183.75285773059284,-1.4069756109996558
2023-06-30,377.6855764065209,554.433434288146,-1.5058615179769141
2023-07-31,718.1217716711968,1248.6144207208117,-0.8400015175801151
2023-08-31,172.78068549788625,1268.588033575604,-2.4354859975664587
2023-09-30,122.48295630269793,1013.385413471781,-2.12760189907052
2023-10-31,194.27051524071777,489.53415704130197,-2.210517364822701
2023-11-30,154.3348530769868,471.0883246204025,-0.2918290417925481
2023-12-31,59.241579079841244,407.8469473975458,0.480786675323947
2024-01-31,31.890513619859288,245.46694577668734,1.8022576222075917
2024-02-29,5.177553685937012,96.30964638563755,2.036718086513976
